Serial,Event,&quot;Estado&quot;,Date (YMD),Directly affected,Indirectly Affected,Losses $USD
01-544,FLOOD,MICHOACAN,28/08/2001,0,0,0
01-543,FLOOD,SONORA,28/08/2001,0,128,0
01-542,FLOOD,PUEBLA,28/08/2001,0,0,0
01-541,STORM,NAYARIT,28/08/2001,0,0,0
01-540,FLOOD,MORELOS,28/08/2001,0,0,0
01-539,SURGE,CHIAPAS,28/08/2001,0,0,0
01-538,FLOOD,CHIAPAS,26/08/2001,0,0,0
01-537,FLOOD,VERACRUZ,26/08/2001,0,0,0
01-536,FLOOD,VERACRUZ,26/08/2001,0,0,0
01-535,FLOOD,VERACRUZ,26/08/2001,80000,0,0
01-534,FLOOD,VERACRUZ,26/08/2001,0,0,0
01-533,FLOOD,VERACRUZ,26/08/2001,0,0,0
01-532,FLOOD,VERACRUZ,26/08/2001,0,0,0
01-531,FLOOD,VERACRUZ,26/08/2001,0,0,0
01-530,FLOOD,VERACRUZ,26/08/2001,0,0,0
01-529,FLOOD,VERACRUZ,26/08/2001,0,0,0
01-528,FLOOD,VERACRUZ,26/08/2001,0,0,0
01-527,FLOOD,VERACRUZ,26/08/2001,0,0,0
01-526,POLLUTION,COAHUILA,23/08/2001,0,0,0
01-523,Intoxicación,COAHUILA,24/07/2001,0,0,0
01-522,STORM,GUERRERO,23/07/2001,0,0,0
01-521,STORM,GUERRERO,23/07/2001,0,0,0
01-520,STORM,GUERRERO,23/07/2001,0,0,0
01-519,LEAK,ESTADO DE MEXICO,24/07/2001,0,80000,0
01-518,STRONGWIND,CHIAPAS,21/07/2001,0,0,0
01-517,EPIDEMIC,COAHUILA,17/07/2001,0,0,0
01-516,EPIDEMIC,COAHUILA,17/07/2001,0,0,0
01-515,POLLUTION,COAHUILA,25/06/2001,0,0,0
01-514,BIOLOGICAL,CAMPECHE,25/06/2001,0,0,0
01-513,BIOLOGICAL,CAMPECHE,25/06/2001,0,0,0
01-512,FLOOD,PUEBLA,18/06/2001,0,0,0
01-511,STORM,PUEBLA,18/06/2001,0,0,0
01-510,FLOOD,MORELOS,14/06/2001,0,0,0
01-509,FLOOD,MORELOS,14/06/2001,0,0,0
01-508,FLOOD,MORELOS,14/06/2001,0,0,0
01-506,EXPLOSION,DISTRITO FEDERAL,26/05/2001,0,0,0
01-505,FLOOD,VERACRUZ,24/05/2001,0,0,0
01-504,FLOOD,VERACRUZ,24/05/2001,0,0,0
01-503,FLOOD,VERACRUZ,24/05/2001,0,0,0
01-502,Racionamiento,SINALOA,24/05/2001,0,0,0
01-501,Racionamiento,SINALOA,24/05/2001,0,0,0
01-500,Racionamiento,SINALOA,24/05/2001,0,0,0
01-499,Racionamiento,SINALOA,24/05/2001,0,0,0
01-498,Racionamiento,SINALOA,24/05/2001,0,0,0
01-497,Racionamiento,SINALOA,24/05/2001,0,0,0
01-496,Racionamiento,SINALOA,24/05/2001,0,0,0
01-495,Racionamiento,SINALOA,24/05/2001,0,0,0
01-494,Racionamiento,SINALOA,24/05/2001,0,481424,0
01-493,Racionamiento,SONORA,24/05/2001,0,0,0
01-492,Racionamiento,SONORA,24/05/2001,0,0,0
01-491,Racionamiento,SONORA,24/05/2001,0,0,0
01-490,Racionamiento,SONORA,24/05/2001,0,0,0
01-489,Racionamiento,SONORA,24/05/2001,0,0,0
01-488,Racionamiento,SONORA,24/05/2001,0,0,0
01-487,Racionamiento,SONORA,24/05/2001,0,0,0
01-486,Racionamiento,SONORA,24/05/2001,0,0,0
01-485,Racionamiento,SONORA,24/05/2001,0,0,0
01-484,Racionamiento,SONORA,24/05/2001,0,0,0
01-483,Racionamiento,SONORA,24/05/2001,0,0,0
01-482,Racionamiento,SONORA,24/05/2001,0,0,0
01-481,Racionamiento,SONORA,24/05/2001,0,0,0
01-480,Racionamiento,SONORA,24/05/2001,0,0,0
01-479,Racionamiento,SONORA,24/05/2001,0,0,0
01-478,Racionamiento,SONORA,24/05/2001,0,0,0
01-477,Racionamiento,SONORA,24/05/2001,0,0,0
01-476,Racionamiento,SONORA,24/05/2001,0,0,0
01-475,Racionamiento,SONORA,24/05/2001,0,0,0
01-474,Racionamiento,SONORA,24/05/2001,0,0,0
01-473,Racionamiento,SONORA,24/05/2001,0,0,0
01-472,Racionamiento,SONORA,24/05/2001,0,0,0
01-471,Racionamiento,SONORA,24/05/2001,0,0,0
01-470,Racionamiento,SONORA,24/05/2001,0,0,0
01-469,Racionamiento,SONORA,24/05/2001,0,0,0
01-468,Racionamiento,SONORA,24/05/2001,0,0,0
01-467,Racionamiento,SONORA,24/05/2001,0,0,0
01-466,Racionamiento,SONORA,24/05/2001,0,0,0
01-465,Racionamiento,SONORA,24/05/2001,0,0,0
01-464,Racionamiento,SONORA,24/05/2001,0,0,0
01-463,Racionamiento,SONORA,24/05/2001,0,0,0
01-462,Racionamiento,SONORA,24/05/2001,0,0,0
01-461,Racionamiento,SONORA,24/05/2001,0,0,0
01-460,Racionamiento,SONORA,24/05/2001,0,0,0
01-459,Racionamiento,SONORA,24/05/2001,0,0,0
01-458,Racionamiento,SONORA,24/05/2001,0,0,0
01-457,Racionamiento,SONORA,24/05/2001,0,0,0
01-456,Racionamiento,SONORA,24/05/2001,0,0,0
01-455,Racionamiento,SONORA,24/05/2001,0,0,0
01-454,Racionamiento,SONORA,24/05/2001,0,0,0
01-453,Racionamiento,SONORA,24/05/2001,0,0,0
01-452,Racionamiento,SONORA,24/05/2001,0,0,0
01-451,Racionamiento,SONORA,24/05/2001,0,0,0
01-450,Racionamiento,SONORA,24/05/2001,0,0,0
01-449,Racionamiento,SONORA,24/05/2001,0,0,0
01-448,Racionamiento,SONORA,24/05/2001,0,0,0
01-447,Racionamiento,SONORA,24/05/2001,0,0,0
01-446,Racionamiento,SONORA,24/05/2001,0,0,0
01-445,Racionamiento,SONORA,24/05/2001,0,0,0
01-444,Racionamiento,SONORA,24/05/2001,0,0,0
01-443,Racionamiento,SONORA,24/05/2001,0,0,0
01-442,Racionamiento,SONORA,24/05/2001,0,0,0
01-441,Racionamiento,SONORA,24/05/2001,0,0,0
01-440,Racionamiento,SONORA,24/05/2001,0,0,0
01-439,Racionamiento,SONORA,24/05/2001,0,0,0
01-438,Racionamiento,SONORA,24/05/2001,0,0,0
01-437,Racionamiento,SONORA,24/05/2001,0,0,0
01-436,Racionamiento,SONORA,24/05/2001,0,0,0
01-435,Racionamiento,SONORA,24/05/2001,0,0,0
01-434,Racionamiento,SONORA,24/05/2001,0,0,0
01-433,Racionamiento,SONORA,24/05/2001,0,0,0
01-432,Racionamiento,SONORA,24/05/2001,0,0,0
01-431,Racionamiento,SONORA,24/05/2001,0,0,0
01-430,Racionamiento,SONORA,24/05/2001,0,0,0
01-429,Racionamiento,SONORA,24/05/2001,0,0,0
01-428,Racionamiento,SONORA,24/05/2001,0,0,0
01-427,Racionamiento,SONORA,24/05/2001,0,0,0
01-426,STRONGWIND,TAMAULIPAS,23/05/2001,0,0,0
01-425,STRONGWIND,TAMAULIPAS,23/05/2001,0,0,0
01-424,STRONGWIND,TAMAULIPAS,23/05/2001,0,0,0
01-423,STRONGWIND,TAMAULIPAS,23/05/2001,0,0,0
01-422,STRONGWIND,TAMAULIPAS,23/05/2001,0,0,0
01-421,STRONGWIND,TAMAULIPAS,23/05/2001,0,0,0
01-420,STRONGWIND,TAMAULIPAS,23/05/2001,0,0,0
01-419,TORNADO,TAMAULIPAS,23/05/2001,0,0,0
01-418,ACCIDENT,TAMAULIPAS,23/05/2001,0,0,0
01-417,LANDSLIDE,HIDALGO,23/05/2001,0,0,0
01-416,FLOOD,HIDALGO,23/05/2001,0,0,0
01-415,STRONGWIND,VERACRUZ,23/05/2001,0,0,0
01-414,STRONGWIND,VERACRUZ,23/05/2001,0,0,0
01-413,STRONGWIND,VERACRUZ,23/05/2001,0,0,0
01-412,STRONGWIND,VERACRUZ,23/05/2001,0,0,0
01-411,STRONGWIND,VERACRUZ,23/05/2001,0,0,0
01-410,STRONGWIND,VERACRUZ,23/05/2001,0,0,0
01-409,RAIN,TAMAULIPAS,08/05/2001,0,0,0
01-408,HAILSTORM,ESTADO DE MEXICO,08/05/2001,400,0,0
01-406,ACCIDENT,DISTRITO FEDERAL,28/04/2001,0,0,0
01-403,STRONGWIND,VERACRUZ,25/04/2001,0,0,0
01-402,STRONGWIND,VERACRUZ,25/04/2001,0,0,0
01-401,STRONGWIND,VERACRUZ,25/04/2001,0,0,0
01-400,FLOOD,ZACATECAS,19/04/2001,0,0,0
01-399,HAILSTORM,ZACATECAS,19/04/2001,0,0,0
01-398,STRONGWIND,CHIHUAHUA,10/04/2001,0,0,0
01-397,PLAGUE,SONORA,01/04/2001,0,0,0
01-396,PLAGUE,SONORA,01/04/2001,0,0,0
01-395,PLAGUE,SONORA,01/04/2001,0,0,0
01-394,PLAGUE,SONORA,01/04/2001,0,0,0
01-393,PLAGUE,SONORA,01/04/2001,0,0,0
01-392,PLAGUE,OAXACA,16/03/2001,0,0,0
01-391,PLAGUE,OAXACA,16/03/2001,0,0,0
01-390,PLAGUE,OAXACA,16/03/2001,0,0,0
01-389,PLAGUE,OAXACA,16/03/2001,0,0,0
01-388,DROUGHT,CAMPECHE,14/03/2001,0,0,0
01-387,DROUGHT,CAMPECHE,14/03/2001,0,0,0
01-386,STRONGWIND,SAN LUIS POTOSI,15/03/2001,0,0,0
01-385,POLLUTION,VERACRUZ,10/03/2001,0,0,0
01-384,POLLUTION,VERACRUZ,10/03/2001,0,0,0
01-383,POLLUTION,VERACRUZ,10/03/2001,0,0,0
01-382,SNOWSTORM,OAXACA,04/03/2001,6000,0,0
01-381,SNOWSTORM,PUEBLA,03/03/2001,0,0,0
01-380,SNOWSTORM,PUEBLA,03/03/2001,0,0,0
01-379,SNOWSTORM,PUEBLA,03/03/2001,0,0,0
01-378,SNOWSTORM,PUEBLA,03/03/2001,0,0,0
01-377,SNOWSTORM,PUEBLA,03/03/2001,0,0,0
01-376,SNOWSTORM,PUEBLA,03/03/2001,0,0,0
01-375,SNOWSTORM,PUEBLA,03/03/2001,0,0,0
01-374,SNOWSTORM,ESTADO DE MEXICO,03/03/2001,0,0,0
01-373,SNOWSTORM,ESTADO DE MEXICO,03/03/2001,0,0,0
01-372,SNOWSTORM,ESTADO DE MEXICO,03/03/2001,0,0,0
01-371,SNOWSTORM,ESTADO DE MEXICO,03/03/2001,0,0,0
01-370,SNOWSTORM,ESTADO DE MEXICO,03/03/2001,0,0,0
01-369,SNOWSTORM,ESTADO DE MEXICO,03/03/2001,0,0,0
01-368,SNOWSTORM,ESTADO DE MEXICO,03/03/2001,0,0,0
01-367,SNOWSTORM,ESTADO DE MEXICO,03/03/2001,0,0,0
01-366,SNOWSTORM,ESTADO DE MEXICO,03/03/2001,0,0,0
01-365,SNOWSTORM,ESTADO DE MEXICO,03/03/2001,0,0,0
01-364,SNOWSTORM,ESTADO DE MEXICO,03/03/2001,0,0,0
01-363,SNOWSTORM,ESTADO DE MEXICO,03/03/2001,0,0,0
01-362,SNOWSTORM,DURANGO,02/03/2001,0,0,0
01-361,SNOWSTORM,DURANGO,02/03/2001,0,0,0
01-360,SNOWSTORM,DURANGO,02/03/2002,0,0,0
02-1133,STRUCTURE,NAYARIT,29/11/2002,0,0,0
02-1132,FROST,DISTRITO FEDERAL,29/11/2002,0,0,0
02-1131,FROST,DISTRITO FEDERAL,29/11/2002,0,0,0
02-1130,FROST,DISTRITO FEDERAL,29/11/2002,0,0,0
02-1129,FROST,DISTRITO FEDERAL,29/11/2002,0,0,0
02-1128,FROST,ZACATECAS,29/11/2002,0,0,0
02-1127,FROST,CHIHUAHUA,29/11/2002,0,0,0
02-1126,FROST,DURANGO,29/11/2002,0,0,0
02-1125,POLLUTION,ESTADO DE MEXICO,28/11/2002,0,0,0
02-1124,EXPLOSION,TAMAULIPAS,28/11/2002,0,0,0
02-1123,EPIDEMIC,SONORA,28/11/2002,0,0,0
02-1122,EPIDEMIC,MICHOACAN,28/11/2002,0,0,0
02-1121,POLLUTION,GUANAJUATO,28/11/2002,0,0,0
02-1120,BIOLOGICAL,GUANAJUATO,28/11/2002,0,0,0
02-1119,BIOLOGICAL,GUANAJUATO,28/11/2002,0,0,0
02-1118,EPIDEMIC,CHIHUAHUA,27/11/2002,0,0,0
02-1117,BIOLOGICAL,GUANAJUATO,27/11/2002,0,0,0
02-1116,FROST,SONORA,27/11/2002,0,0,0
02-1115,Onda fría,CHIHUAHUA,27/11/2002,0,0,0
02-1114,DROUGHT,NAYARIT,26/11/2002,0,0,0
02-1113,DROUGHT,BAJA CALIFORNIA,25/11/2002,0,0,0
02-1112,DROUGHT,BAJA CALIFORNIA,25/11/2002,0,0,0
02-1111,DROUGHT,BAJA CALIFORNIA,25/11/2002,0,0,0
02-1110,DROUGHT,BAJA CALIFORNIA,25/11/2002,0,0,0
02-1109,BIOLOGICAL,HIDALGO,25/11/2002,0,0,0
02-1108,FROST,NAYARIT,24/11/2002,0,2400,0
02-1107,PLAGUE,SONORA,24/11/2002,0,0,0
02-1106,FROST,OAXACA,24/11/2002,0,0,0
02-1105,FROST,OAXACA,24/11/2002,0,0,0
02-1104,FROST,OAXACA,24/11/2002,0,0,0
02-1103,FROST,OAXACA,24/11/2002,0,0,0
02-1102,FROST,OAXACA,24/11/2002,0,0,0
02-1101,FROST,OAXACA,24/11/2002,0,0,0
02-1100,FROST,OAXACA,24/11/2002,0,0,0
02-1099,FROST,OAXACA,24/11/2002,0,0,0
02-1098,FROST,OAXACA,24/11/2002,0,0,0
02-1097,FROST,OAXACA,24/11/2002,0,0,0
02-1096,FROST,OAXACA,24/11/2002,0,0,0
02-1095,FROST,OAXACA,24/11/2002,0,0,0
02-1094,FROST,OAXACA,24/11/2002,0,0,0
02-1093,FROST,OAXACA,24/11/2002,0,0,0
02-1092,FROST,OAXACA,24/11/2002,0,0,0
02-1091,FROST,OAXACA,24/11/2002,0,0,0
02-1090,FROST,OAXACA,24/11/2002,0,0,0
02-1089,FROST,OAXACA,24/11/2002,0,0,0
02-1088,FROST,OAXACA,24/11/2002,0,0,0
02-1087,FROST,OAXACA,24/11/2002,0,0,0
02-1086,FROST,OAXACA,24/11/2002,0,0,0
02-1085,FROST,OAXACA,24/11/2002,0,0,0
02-1084,FROST,OAXACA,24/11/2002,0,0,0
02-1083,FROST,OAXACA,24/11/2002,0,0,0
02-1082,FROST,OAXACA,24/11/2002,0,0,0
02-1081,FROST,OAXACA,24/11/2002,0,0,0
02-1080,FROST,OAXACA,24/11/2002,0,0,0
02-1079,FROST,OAXACA,24/11/2002,0,0,0
02-1078,FROST,OAXACA,24/11/2002,0,0,0
02-1077,FROST,OAXACA,24/11/2002,0,0,0
02-1076,FROST,OAXACA,24/11/2002,0,0,0
02-1075,FROST,OAXACA,24/11/2002,0,0,0
02-1074,FROST,OAXACA,24/11/2002,0,0,0
02-1073,FROST,OAXACA,24/11/2002,0,0,0
02-1072,FROST,DISTRITO FEDERAL,23/11/2002,0,0,0
02-1071,Onda fría,CHIHUAHUA,23/11/2002,0,0,0
02-1070,EPIDEMIC,MICHOACAN,23/11/2002,0,0,0
02-1069,FROST,DISTRITO FEDERAL,23/11/2002,0,0,0
02-1068,POLLUTION,ESTADO DE MEXICO,23/11/2002,0,0,0
02-1067,ACCIDENT,MORELOS,22/11/2002,0,0,0
02-1066,RAIN,NAYARIT,21/11/2002,0,0,0
02-1065,EPIDEMIC,JALISCO,21/11/2002,0,0,0
02-1064,FROST,CHIHUAHUA,20/11/2002,0,0,0
02-1063,FROST,CHIHUAHUA,20/11/2002,0,0,0
02-1062,STRUCTURE,YUCATAN,19/11/2002,0,0,0
02-1060,LEAK,ESTADO DE MEXICO,19/11/2002,0,0,0
02-1059,FROST,COAHUILA,18/11/2002,0,0,0
02-1058,EPIDEMIC,NAYARIT,15/11/2002,0,0,0
02-1057,EPIDEMIC,NAYARIT,15/11/2002,0,0,0
02-1056,FLOOD,QUERETARO,15/11/2002,0,0,0
02-1055,STRONGWIND,VERACRUZ,13/11/2002,0,0,0
02-1054,STRONGWIND,VERACRUZ,13/11/2002,0,0,0
02-1053,STRONGWIND,VERACRUZ,13/11/2002,0,0,0
02-1052,STRONGWIND,TABASCO,13/11/2002,0,0,0
02-1051,STRONGWIND,TABASCO,13/11/2002,0,0,0
02-1050,Onda fría,CHIHUAHUA,12/11/2002,0,0,0
02-1049,BIOLOGICAL,COAHUILA,12/11/2002,0,0,0
02-1048,FORESTFIRE,SINALOA,12/11/2002,0,0,0
02-1047,LANDSLIDE,GUERRERO,12/11/2002,0,0,0
02-1046,LANDSLIDE,GUERRERO,12/11/2002,0,0,0
02-1045,LANDSLIDE,GUERRERO,12/11/2002,0,40000,0
02-1044,EPIDEMIC,ESTADO DE MEXICO,11/11/2002,0,0,0
02-1043,EPIDEMIC,ESTADO DE MEXICO,11/11/2002,0,0,0
02-1041,LEAK,SAN LUIS POTOSI,11/11/2002,0,0,0
02-1039,ACCIDENT,COAHUILA,10/11/2002,0,0,0
02-1038,EPIDEMIC,JALISCO,10/11/2002,0,0,0
02-1037,FROST,MORELOS,08/11/2002,0,0,0
02-1036,Onda fría,CHIHUAHUA,08/11/2002,0,0,0
02-1035,FLOOD,TABASCO,08/11/2002,0,0,0
02-1034,FLOOD,TABASCO,08/11/2002,0,0,0
02-1033,FLOOD,TABASCO,08/11/2002,0,0,0
02-1032,FLOOD,TABASCO,08/11/2002,0,0,0
02-1031,FLOOD,TABASCO,08/11/2002,0,0,0
02-1030,FLOOD,TABASCO,08/11/2002,0,0,0
02-1029,FLOOD,TABASCO,08/11/2002,0,0,0
02-1028,EPIDEMIC,SINALOA,08/11/2002,0,0,0
02-1027,EPIDEMIC,SINALOA,08/11/2002,0,0,0
02-1026,EPIDEMIC,SINALOA,08/11/2002,0,0,0
02-1025,EPIDEMIC,SINALOA,08/11/2002,0,0,0
02-1024,EPIDEMIC,SINALOA,08/11/2002,0,0,0
02-1023,EPIDEMIC,JALISCO,08/11/2002,0,0,0
02-1022,FIRE,GUANAJUATO,07/11/2002,0,0,0
02-1021,FLOOD,GUERRERO,06/11/2002,0,0,0
02-1020,LANDSLIDE,GUERRERO,06/11/2002,0,0,0
02-1019,EPIDEMIC,QUINTANA ROO,06/11/2002,0,0,0
02-1018,EPIDEMIC,JALISCO,06/11/2002,0,0,0
02-1017,DROUGHT,SONORA,06/11/2002,0,0,0
02-1016,FLOOD,TAMAULIPAS,06/11/2002,0,0,0
02-1015,FLOOD,TAMAULIPAS,06/11/2002,0,0,0
02-1014,FLOOD,TAMAULIPAS,06/11/2002,0,0,0
02-1013,FLOOD,TAMAULIPAS,06/11/2002,0,0,0
02-1012,FLOOD,TAMAULIPAS,06/11/2002,0,0,0
02-1011,FLOOD,TAMAULIPAS,06/11/2002,0,0,0
02-1010,FLOOD,TAMAULIPAS,06/11/2002,0,0,0
02-1009,FLOOD,TAMAULIPAS,06/11/2002,0,0,0
02-1008,FLOOD,TAMAULIPAS,06/11/2002,0,0,0
02-1007,LANDSLIDE,ESTADO DE MEXICO,05/11/2002,0,0,0
02-1006,RAIN,GUERRERO,05/11/2002,0,0,0
02-1005,RAIN,MICHOACAN,05/11/2002,0,0,0
02-1004,RAIN,JALISCO,05/11/2002,0,0,0
02-1003,FLOOD,TAMAULIPAS,05/11/2002,0,1600,0
02-1002,LANDSLIDE,GUERRERO,05/11/2002,0,0,0
02-1001,RAIN,GUERRERO,05/11/2002,0,0,0
02-1000,RAIN,GUERRERO,05/11/2002,0,0,0
02-999,RAIN,GUERRERO,05/11/2002,0,0,0
02-998,RAIN,GUERRERO,05/11/2002,0,0,0
02-995,Hundimiento,DISTRITO FEDERAL,02/11/2002,0,0,0
02-994,FLOOD,NUEVO LEON,01/11/2002,0,0,0
02-993,FLOOD,NUEVO LEON,01/11/2002,0,0,0
02-992,RAIN,TAMAULIPAS,01/11/2002,0,0,0
02-991,RAIN,TAMAULIPAS,01/11/2002,0,0,0
02-990,FLOOD,JALISCO,26/10/2002,0,0,0
02-989,FLOOD,JALISCO,26/10/2002,0,0,0
02-988,FLOOD,JALISCO,26/10/2002,0,0,0
02-987,FLOOD,JALISCO,26/10/2002,0,0,0
02-986,FLOOD,JALISCO,26/10/2002,0,0,0
02-985,FLOOD,JALISCO,26/10/2002,0,0,0
02-984,SEDIMENTATION,NAYARIT,31/10/2002,0,0,0
02-982,EXPLOSION,BAJA CALIFORNIA,30/10/2002,0,0,0
02-981,PLAGUE,QUERETARO,30/10/2002,0,0,0
02-980,BIOLOGICAL,SINALOA,28/10/2002,0,0,0
02-979,FLOOD,ZACATECAS,26/10/2002,0,0,0
02-978,FLOOD,ZACATECAS,26/10/2002,0,0,0
02-977,FLOOD,ZACATECAS,26/10/2002,0,0,0
02-976,FLOOD,ZACATECAS,26/10/2002,0,0,0
02-975,RAIN,SINALOA,26/10/2002,0,0,0
02-974,RAIN,SINALOA,26/10/2002,0,0,0
02-973,RAIN,SINALOA,26/10/2002,0,0,0
02-972,STORM,JALISCO,26/10/2002,0,0,25000000
02-971,STORM,NAYARIT,26/10/2002,0,0,0
02-970,STORM,NAYARIT,26/10/2002,0,3000,0
02-969,STORM,NAYARIT,26/10/2002,0,0,0
02-968,STORM,NAYARIT,26/10/2002,2400,0,0
02-967,STORM,NAYARIT,26/10/2002,0,0,0
02-966,STORM,NAYARIT,26/10/2002,0,0,0
02-964,STORM,NAYARIT,26/10/2002,0,0,0
02-963,STORM,NAYARIT,26/10/2002,0,0,0
02-962,STORM,NAYARIT,26/10/2002,0,0,0
02-961,STORM,NAYARIT,26/10/2002,0,0,0
02-960,STORM,NAYARIT,26/10/2002,25000,100000,0
02-959,Intoxicación,DISTRITO FEDERAL,25/10/2002,0,0,0
02-958,BIOLOGICAL,DISTRITO FEDERAL,24/10/2002,0,0,0
02-957,BIOLOGICAL,DISTRITO FEDERAL,24/10/2002,0,0,0
02-956,BIOLOGICAL,DISTRITO FEDERAL,24/10/2002,0,0,0
02-955,BIOLOGICAL,DISTRITO FEDERAL,24/10/2002,0,0,0
02-954,BIOLOGICAL,DISTRITO FEDERAL,24/10/2002,0,0,0
02-953,BIOLOGICAL,DISTRITO FEDERAL,24/10/2002,0,0,0
02-952,BIOLOGICAL,DISTRITO FEDERAL,24/10/2002,0,0,0
02-951,BIOLOGICAL,DISTRITO FEDERAL,24/10/2002,0,0,0
02-949,EPIDEMIC,YUCATAN,21/10/2002,0,0,0
02-948,BIOLOGICAL,DISTRITO FEDERAL,20/10/2002,0,0,0
02-947,EXPLOSION,ESTADO DE MEXICO,20/10/2002,0,0,0
02-946,POLLUTION,TABASCO,20/10/2002,0,0,0
02-945,FIRE,ESTADO DE MEXICO,19/10/2002,0,0,0
02-944,ACCIDENT,VERACRUZ,19/10/2002,0,0,0
02-943,EPIDEMIC,SONORA,18/10/2002,0,0,0
02-942,EPIDEMIC,SONORA,18/10/2002,0,0,0
02-941,EPIDEMIC,SONORA,18/10/2002,0,0,0
02-940,EPIDEMIC,SONORA,18/10/2002,0,0,0
02-939,EPIDEMIC,SONORA,18/10/2002,0,0,0
02-938,EPIDEMIC,NAYARIT,18/10/2002,0,0,0
02-937,EPIDEMIC,NAYARIT,18/10/2002,0,0,0
02-936,BIOLOGICAL,CHIAPAS,18/10/2002,0,0,0
02-935,Hambruna,DISTRITO FEDERAL,17/10/2002,0,0,0
02-934,POLLUTION,NUEVO LEON,17/10/2002,0,0,0
02-933,Racionamiento,YUCATAN,16/10/2002,0,50000,0
02-932,Intoxicación,GUANAJUATO,14/10/2002,0,0,0
02-931,STRONGWIND,NAYARIT,14/10/2002,0,0,0
02-930,EPIDEMIC,DISTRITO FEDERAL,13/10/2002,0,0,0
02-929,FIRE,AGUASCALIENTES,13/10/2002,0,0,0
02-928,ACCIDENT,ZACATECAS,12/10/2002,0,0,0
02-927,FLOOD,TAMAULIPAS,11/10/2002,0,0,0
02-926,FLOOD,DISTRITO FEDERAL,11/10/2002,0,0,0
02-925,FLOOD,ESTADO DE MEXICO,11/10/2002,0,0,0
02-924,STORM,TAMAULIPAS,10/10/2002,0,0,0
02-923,BIOLOGICAL,SINALOA,10/10/2002,0,0,0
02-922,Intoxicación,COAHUILA,10/10/2002,0,0,0
02-921,FLOOD,COAHUILA,09/10/2002,0,0,0
02-920,FLOOD,COAHUILA,09/10/2002,0,0,0
02-919,FLOOD,COAHUILA,09/10/2002,8000,0,0
02-918,DROUGHT,SINALOA,09/10/2002,0,0,0
02-917,POLLUTION,NUEVO LEON,08/10/2002,0,0,0
02-916,EPIDEMIC,MICHOACAN,05/10/2002,0,0,0
02-915,EXPLOSION,JALISCO,04/10/2002,0,0,0
02-914,Hundimiento,DISTRITO FEDERAL,03/10/2002,0,20000,0
02-913,STORM,MORELOS,03/10/2002,0,0,0
02-912,STORM,MORELOS,03/10/2002,0,0,0
02-911,STORM,MORELOS,03/10/2002,0,0,0
02-910,STORM,MORELOS,03/10/2002,0,0,0
02-909,BIOLOGICAL,SAN LUIS POTOSI,03/10/2002,0,0,0
02-908,PLAGUE,SAN LUIS POTOSI,03/10/2002,0,0,0
02-907,PLAGUE,SAN LUIS POTOSI,03/10/2002,0,0,0
02-906,PLAGUE,SAN LUIS POTOSI,03/10/2002,0,0,0
02-905,PLAGUE,SAN LUIS POTOSI,03/10/2002,0,0,0
02-904,PLAGUE,SAN LUIS POTOSI,03/10/2002,0,0,0
02-903,PLAGUE,SAN LUIS POTOSI,03/10/2002,0,0,0
02-902,PLAGUE,SAN LUIS POTOSI,03/10/2002,0,0,0
02-901,PLAGUE,SAN LUIS POTOSI,03/10/2002,0,0,0
02-900,PLAGUE,SAN LUIS POTOSI,03/10/2002,0,0,0
02-899,PLAGUE,SAN LUIS POTOSI,03/10/2002,0,0,0
02-898,PLAGUE,SAN LUIS POTOSI,03/10/2002,0,0,0
02-897,PLAGUE,SAN LUIS POTOSI,03/10/2002,0,0,0
02-896,PLAGUE,SAN LUIS POTOSI,03/10/2002,0,0,0
02-895,PLAGUE,SAN LUIS POTOSI,03/10/2002,0,240,0
02-894,PLAGUE,VERACRUZ,03/10/2002,0,0,0
02-893,PLAGUE,TAMAULIPAS,03/10/2002,0,0,0
02-892,EXPLOSION,TAMAULIPAS,03/10/2002,0,0,0
02-891,ACCIDENT,CHIAPAS,02/10/2002,0,0,0
02-890,STORM,QUINTANA ROO,02/10/2002,0,0,0
02-889,STORM,QUINTANA ROO,02/10/2002,0,0,0
02-887,EXPLOSION,ESTADO DE MEXICO,01/10/2002,0,0,0
02-886,FLOOD,YUCATAN,25/09/2002,10000,0,0
02-885,STRUCTURE,DISTRITO FEDERAL,30/09/2002,0,0,0
02-884,FLOOD,OAXACA,28/09/2002,0,1200,0
02-883,LANDSLIDE,ESTADO DE MEXICO,27/09/2002,0,0,0
02-882,Hundimiento,DISTRITO FEDERAL,27/09/2002,0,0,0
02-881,FLOOD,OAXACA,27/09/2002,0,0,0
02-880,ACCIDENT,GUERRERO,27/09/2002,0,0,0
02-879,LANDSLIDE,GUERRERO,27/09/2002,0,0,0
02-878,FLOOD,GUERRERO,27/09/2002,0,0,0
02-877,FLOOD,GUERRERO,27/09/2002,0,0,0
02-876,FLOOD,GUERRERO,27/09/2002,700,0,0
02-875,STORM,GUERRERO,27/09/2002,3500,0,0
02-874,RAIN,GUERRERO,27/09/2002,0,0,0
02-873,RAIN,GUERRERO,27/09/2002,300,0,0
02-871,EPIDEMIC,VERACRUZ,27/09/2002,0,0,0
02-870,EPIDEMIC,VERACRUZ,27/09/2002,0,0,0
02-869,EPIDEMIC,VERACRUZ,27/09/2002,0,0,0
02-868,EXPLOSION,ESTADO DE MEXICO,27/09/2002,0,20,0
02-867,FIRE,ESTADO DE MEXICO,27/09/2002,0,0,0
