Serial,Event,&quot;region&quot;,Date (YMD),Directly affected,Indirectly Affected,Losses $USD
85029,FIRE,Mid-Western Region,02/04/1985,0,0,0
86095,EPIDEMIC,Western Region,07/10/1986,0,0,0
84285,THUNDERSTORM,Central Region,02/09/1984,0,0,0
88055,FIRE,Central Region,27/05/1988,0,0,0
85028,FIRE,Mid-Western Region,31/03/1985,0,0,0
86094,EPIDEMIC,Mid-Western Region,30/09/1986,0,18,0
84122,FIRE,Eastern Region,03/05/1984,0,0,0
84284,BOAT CAPSIZE,Mid-Western Region,10/09/1984,0,0,0
86093,FLOOD,Central Region,13/09/1986,0,0,0
88054,STRONG WIND,Far Western Region,26/05/1988,0,0,0
84121,AVALANCHE,Western Region,30/04/1984,0,0,0
85027,FIRE,Western Region,30/03/1985,0,0,0
84283,RAINS,Central Region,14/09/1984,0,0,0
86092,EPIDEMIC,Mid-Western Region,25/09/1986,0,0,0
84282,STRUCT.COLLAPSE,Central Region,14/09/1984,0,0,0
86091,EPIDEMIC,Central Region,24/09/1986,0,0,0
88053,STRONG WIND,Far Western Region,28/05/1988,0,0,0
85026,STRONG WIND,Western Region,29/03/1985,0,0,0
86090,FLOOD,Eastern Region,16/09/1986,0,0,0
84281,STRUCT.COLLAPSE,Central Region,14/09/1984,0,0,0
86089,FLOOD,Eastern Region,16/09/1986,0,0,0
88052,STRONG WIND,Far Western Region,08/05/1988,0,0,0
85025,FIRE,Eastern Region,18/03/1985,0,0,0
84280,LANDSLIDE,Eastern Region,22/08/1984,0,0,0
86088,EPIDEMIC,Mid-Western Region,10/09/1986,0,12,0
84279,STRUCT.COLLAPSE,Central Region,09/09/1984,0,0,0
86087,EPIDEMIC,Eastern Region,12/09/1986,0,5,0
84278,STRUCT.COLLAPSE,Central Region,07/09/1984,0,0,0
88051,FIRE,Central Region,11/05/1988,0,17,0
84277,STRUCT.COLLAPSE,Central Region,06/09/1984,0,0,0
85024,FIRE,Eastern Region,25/03/1985,0,0,0
86086,LANDSLIDE,Western Region,31/08/1986,0,224,0
84276,STRUCT.COLLAPSE,Central Region,06/09/1984,0,0,0
84275,STRUCT.COLLAPSE,Central Region,06/09/1984,0,0,0
86085,FLOOD,Central Region,07/09/1986,0,0,0
84274,STRUCT.COLLAPSE,Central Region,05/09/1984,0,0,0
88050,EPIDEMIC,Central Region,08/05/1988,0,7,0
86084,LANDSLIDE,Mid-Western Region,24/08/1986,0,0,0
85023,FIRE,Eastern Region,25/03/1985,0,0,0
84273,LANDSLIDE,Central Region,23/08/1984,0,0,0
86083,LANDSLIDE,Mid-Western Region,24/08/1986,0,336,0
88049,FIRE,Western Region,08/05/1988,0,0,0
84272,STRUCT.COLLAPSE,Central Region,11/09/1984,0,0,0
86082,FLOOD,Central Region,24/08/1986,0,0,0
85022,FIRE,Central Region,25/03/1985,0,196,0
88048,EXPLOSION,Central Region,05/05/1988,0,0,0
86081,FLOOD,Central Region,24/08/1986,0,0,0
84120,FIRE,Central Region,28/04/1984,0,0,0
84271,LANDSLIDE,Central Region,01/09/1984,0,0,0
86080,FLOOD,Central Region,24/08/1986,0,0,0
84119,FIRE,Central Region,28/04/1984,0,157,0
88047,FIRE,Mid-Western Region,05/05/1988,0,0,0
85021,FIRE,Central Region,20/03/1985,0,319,0
84270,STRUCT.COLLAPSE,Central Region,05/09/1984,0,0,0
86079,FLOOD,Central Region,22/08/1986,0,0,0
84269,LANDSLIDE,Western Region,01/09/1984,0,0,0
84118,EPIDEMIC,Central Region,26/04/1984,0,0,0
88046,THUNDERSTORM,Central Region,03/05/1988,0,4,0
86078,EPIDEMIC,Eastern Region,26/08/1986,0,53,0
85020,FIRE,Central Region,16/03/1985,0,297,0
84117,FIRE,Far Western Region,19/04/1984,0,0,0
84268,LANDSLIDE,Western Region,25/08/1984,0,0,0
86077,RAINS,Central Region,23/08/1986,0,0,0
84116,FIRE,Western Region,27/04/1984,0,11,0
88045,STRONG WIND,Western Region,17/04/1988,0,0,0
84267,LANDSLIDE,Western Region,25/08/1984,0,0,0
85019,FIRE,Mid-Western Region,16/03/1985,0,0,0
86076,FIRE,Eastern Region,19/08/1986,0,0,0
84115,FIRE,Western Region,27/04/1984,0,67,0
84266,LANDSLIDE,Central Region,26/08/1984,0,0,0
88044,FIRE,Far Western Region,27/04/1988,0,0,0
86075,PLAGUE,Mid-Western Region,21/08/1986,0,0,0
85018,FIRE,Mid-Western Region,17/03/1985,0,0,0
84114,EPIDEMIC,Eastern Region,20/04/1984,0,0,0
84265,LANDSLIDE,Central Region,26/08/1984,0,140,0
88043,FIRE,Far Western Region,27/04/1988,0,0,0
85017,FIRE,Eastern Region,24/02/1985,0,0,0
86074,LANDSLIDE,Eastern Region,30/07/1986,0,0,0
84113,FIRE,Western Region,27/04/1984,0,0,0
88042,FIRE,Central Region,14/04/1988,0,0,0
86073,EPIDEMIC,Western Region,25/07/1986,0,29,0
85016,FIRE,Mid-Western Region,16/03/1985,0,0,0
84264,FLOOD,Central Region,22/08/1984,0,0,0
86072,LANDSLIDE,Central Region,20/07/1986,0,78,0
84112,FIRE,Western Region,27/04/1984,0,56,0
88041,FIRE,Central Region,21/04/1988,0,0,0
84111,FIRE,Western Region,27/04/1984,0,0,0
84263,EPIDEMIC,Central Region,23/08/1984,0,0,0
86071,LANDSLIDE,Central Region,19/07/1986,0,0,0
84110,FIRE,Western Region,27/04/1984,0,40,0
88040,STRONG WIND,Mid-Western Region,19/04/1988,0,0,0
84262,STRUCT.COLLAPSE,Central Region,12/08/1984,0,0,0
86070,STRUCT.COLLAPSE,Central Region,31/07/1986,0,0,0
85015,FIRE,Western Region,16/03/1985,0,0,0
84109,FIRE,Western Region,27/04/1984,0,0,0
88039,FIRE,Central Region,21/04/1988,0,0,0
85014,FIRE,Eastern Region,14/03/1985,0,392,0
86069,FLOOD,Central Region,26/07/1986,0,0,0
84261,EPIDEMIC,Western Region,18/08/1984,0,0,0
84108,STRONG WIND,Western Region,27/04/1984,0,0,0
86068,LANDSLIDE,Central Region,14/07/1986,0,0,0
88038,FIRE,Mid-Western Region,16/04/1988,0,0,0
84260,RAINS,Central Region,16/08/1984,0,0,0
85013,FIRE,Central Region,09/03/1985,0,0,0
86067,LANDSLIDE,Central Region,18/07/1986,0,0,0
84107,STRONG WIND,Central Region,25/04/1984,0,0,0
88037,FIRE,Mid-Western Region,16/04/1988,0,0,0
86066,LANDSLIDE,Eastern Region,17/07/1986,0,0,0
84259,THUNDERSTORM,Mid-Western Region,07/08/1984,0,0,0
86065,LANDSLIDE,Central Region,30/06/1986,0,0,0
84106,FIRE,Central Region,21/04/1984,0,0,0
88036,FIRE,Far Western Region,06/04/1988,0,0,0
85012,FIRE,Mid-Western Region,12/03/1985,0,0,0
84258,RAINS,Central Region,16/08/1984,0,0,0
85011,FIRE,Mid-Western Region,12/03/1985,0,0,0
88035,FIRE,Eastern Region,11/04/1988,0,0,0
86064,THUNDERSTORM,Western Region,05/07/1986,0,0,0
84257,LANDSLIDE,Eastern Region,15/08/1984,0,0,0
86063,STRUCT.COLLAPSE,Central Region,09/07/1986,0,0,0
85010,STRUCT.COLLAPSE,Mid-Western Region,12/03/1985,0,0,0
88034,THUNDERSTORM,Eastern Region,17/04/1988,0,0,0
84105,FIRE,Central Region,21/04/1984,0,0,0
84256,LANDSLIDE,Eastern Region,15/08/1984,0,0,0
86062,RAINS,Central Region,04/07/1986,0,0,0
85009,FIRE,Eastern Region,05/03/1985,0,0,0
85008,FIRE,Central Region,06/03/1985,0,0,0
84104,FIRE,Eastern Region,25/04/1984,0,6,0
84255,LANDSLIDE,Eastern Region,15/08/1984,0,0,0
84103,FIRE,Eastern Region,25/04/1984,0,6,0
85007,FIRE,Western Region,04/03/1985,0,0,0
88033,THUNDERSTORM,Mid-Western Region,15/04/1988,0,0,0
84254,LANDSLIDE,Eastern Region,15/08/1984,0,257,0
86061,FIRE,Far Western Region,17/06/1986,0,0,0
84102,FIRE,Eastern Region,25/04/1984,0,6,0
85006,FIRE,Western Region,24/01/1985,0,0,0
86060,FIRE,Central Region,05/06/1986,0,0,0
84101,FIRE,Eastern Region,25/04/1984,0,40,0
86059,FIRE,Central Region,30/05/1986,0,0,0
88032,FIRE,Western Region,15/04/1988,0,0,0
86058,FIRE,Central Region,30/05/1986,0,0,0
84253,LANDSLIDE,Eastern Region,15/08/1984,0,0,0
84100,FOREST FIRE,Central Region,22/04/1984,0,0,0
85005,EPIDEMIC,Central Region,20/02/1985,0,0,0
84252,FLOOD,Western Region,07/08/1984,0,0,0
86057,STRONG WIND,Mid-Western Region,04/06/1986,0,0,0
88031,FIRE,Western Region,15/04/1988,0,0,0
86056,STRONG WIND,Mid-Western Region,04/06/1986,0,0,0
84099,FIRE,Central Region,21/04/1984,0,0,0
84251,EPIDEMIC,Eastern Region,14/08/1984,0,0,0
88030,THUNDERSTORM,Far Western Region,10/04/1988,0,0,0
84098,FIRE,Central Region,17/04/1984,0,4500,0
86055,PLAGUE,Western Region,03/06/1986,0,0,0
85004,FIRE,Mid-Western Region,26/01/1985,0,45,0
84250,EPIDEMIC,Eastern Region,14/08/1984,0,0,0
84249,EPIDEMIC,Eastern Region,14/08/1984,0,0,0
88029,FIRE,Central Region,06/04/1988,0,291,0
86054,FIRE,Eastern Region,31/05/1986,0,0,0
84097,STRONG WIND,Central Region,16/04/1984,0,0,0
84248,EPIDEMIC,Eastern Region,14/08/1984,0,0,0
84247,EPIDEMIC,Western Region,13/08/1984,0,0,0
85003,FIRE,Western Region,14/02/1985,0,0,0
86053,EPIDEMIC,Far Western Region,30/05/1986,0,50,0
84246,EPIDEMIC,Western Region,13/08/1984,0,0,0
84096,FOREST FIRE,Eastern Region,22/04/1984,0,0,0
84245,EPIDEMIC,Western Region,13/08/1984,0,0,0
86052,EPIDEMIC,Far Western Region,30/05/1986,0,0,0
85002,FIRE,Eastern Region,24/01/1985,0,0,0
88028,FIRE,Central Region,08/04/1988,0,0,0
84244,EPIDEMIC,Western Region,13/08/1984,0,0,0
84095,FIRE,Eastern Region,22/04/1984,0,85,0
86051,EPIDEMIC,Far Western Region,30/05/1986,0,0,0
84243,EPIDEMIC,Western Region,13/08/1984,0,0,0
88027,FIRE,Central Region,08/04/1988,0,0,0
85001,FIRE,Eastern Region,20/01/1985,0,0,0
84242,EPIDEMIC,Western Region,13/08/1984,0,0,0
84094,FIRE,Eastern Region,22/04/1984,0,0,0
86050,HAIL STORM,Western Region,29/05/1986,0,0,0
84241,FLOOD,Far Western Region,27/07/1984,0,0,0
88026,FIRE,Central Region,08/04/1988,0,0,0
86049,RAINS,Far Western Region,15/05/1986,0,0,0
84093,FIRE,Eastern Region,22/04/1984,0,168,0
88025,FIRE,Central Region,08/04/1988,0,0,0
86048,HAIL STORM,Western Region,20/05/1986,0,0,0
86047,HAIL STORM,Western Region,20/05/1986,0,0,0
84240,LANDSLIDE,Eastern Region,12/08/1984,0,582,0
88024,FIRE,Eastern Region,05/04/1988,0,0,0
83168,FIRE,Western Region,01/12/1983,0,0,0
84092,FIRE,Eastern Region,22/04/1984,0,140,0
86046,FIRE,Central Region,11/05/1986,0,0,0
88023,FIRE,Eastern Region,31/03/1988,0,190,0
83167,HAIL STORM,Far Western Region,23/08/1983,0,0,0
84239,EPIDEMIC,Mid-Western Region,11/08/1984,0,105,0
84091,EPIDEMIC,Central Region,21/04/1984,0,0,0
86045,FIRE,Eastern Region,08/05/1986,0,0,0
83166,PLAGUE,Far Western Region,03/11/1983,0,0,0
84238,FLOOD,Far Western Region,11/08/1984,0,0,0
84090,FIRE,Western Region,09/04/1984,0,213,0
84237,FLOOD,Far Western Region,27/08/1984,0,0,0
83165,PLAGUE,Far Western Region,03/11/1983,0,0,0
88022,FIRE,Central Region,01/04/1988,0,0,0
86044,STRUCT.COLLAPSE,Western Region,03/05/1986,0,0,0
84236,FLOOD,Western Region,29/08/1984,0,0,0
83164,PLAGUE,Far Western Region,03/12/1983,0,0,0
84089,FIRE,Eastern Region,12/04/1984,0,0,0
86043,FIRE,Western Region,06/05/1986,0,0,0
84235,EPIDEMIC,Mid-Western Region,10/08/1984,0,0,0
84088,FIRE,Eastern Region,30/03/1984,0,0,0
84234,FLOOD,Eastern Region,08/08/1984,0,0,0
86042,EPIDEMIC,Far Western Region,06/05/1986,0,0,0
83163,RAINS,Far Western Region,12/10/1983,0,0,0
84087,FIRE,Eastern Region,05/04/1984,0,0,0
84233,FLOOD,Eastern Region,08/08/1984,0,0,0
84086,FIRE,Eastern Region,12/04/1984,0,50,0
88021,FIRE,Central Region,01/04/1988,0,22,0
83162,HAIL STORM,Western Region,28/10/1983,0,10,0
84232,LANDSLIDE,Western Region,26/07/1984,0,0,0
86041,STRONG WIND,Eastern Region,26/04/1986,0,0,0
84085,FIRE,Eastern Region,04/04/1984,0,0,0
84231,LANDSLIDE,Western Region,23/07/1984,0,0,0
86040,STRONG WIND,Eastern Region,26/04/1986,0,0,0
83161,HAIL STORM,Central Region,28/10/1983,0,0,0
88020,FIRE,Eastern Region,01/04/1988,0,67,0
86039,STRONG WIND,Eastern Region,26/04/1986,0,0,0
84230,EPIDEMIC,Mid-Western Region,06/08/1984,0,95,0
86038,STRONG WIND,Eastern Region,26/04/1986,0,0,0
83160,HAIL STORM,Central Region,24/10/1983,0,0,0
84084,EPIDEMIC,Western Region,19/04/1984,0,0,0
84229,EPIDEMIC,Eastern Region,05/08/1984,0,0,0
86037,STRONG WIND,Eastern Region,26/04/1986,0,0,0
88019,FIRE,Central Region,30/03/1988,0,0,0
86036,STRONG WIND,Eastern Region,26/04/1986,0,0,0
84082,EPIDEMIC,Eastern Region,18/04/1984,0,0,0
84228,STRUCT.COLLAPSE,Eastern Region,29/07/1984,0,0,0
83159,EPIDEMIC,Western Region,24/10/1983,0,7,0
84083,EPIDEMIC,Central Region,19/04/1984,0,0,0
86035,STRONG WIND,Eastern Region,26/04/1986,0,0,0
84227,FLOOD,Mid-Western Region,04/08/1984,0,39,0
88018,FIRE,Eastern Region,23/03/1988,0,40,0
84082,EPIDEMIC,Eastern Region,18/04/1984,0,0,0
83158,LANDSLIDE,Eastern Region,19/10/1983,0,0,0
86034,STRONG WIND,Eastern Region,26/04/1986,0,0,0
84081,FIRE,Central Region,17/04/1984,0,0,0
84226,FLOOD,Mid-Western Region,04/08/1984,0,0,0
86033,EPIDEMIC,Mid-Western Region,01/05/1986,0,0,0
83157,FIRE,Eastern Region,11/10/1983,0,112,0
84080,THUNDERSTORM,Eastern Region,16/04/1984,0,0,0
86032,FIRE,Central Region,18/04/1986,0,0,0
88017,HAIL STORM,Western Region,27/03/1988,0,0,0
84225,FLOOD,Mid-Western Region,04/08/1984,0,0,0
84079,FIRE,Central Region,16/04/1984,0,0,0
84078,FIRE,Eastern Region,16/04/1984,0,0,0
86031,THUNDERSTORM,Mid-Western Region,21/04/1986,0,0,0
88016,FIRE,Western Region,07/03/1988,0,0,0
84224,EPIDEMIC,Eastern Region,04/08/1984,0,0,0
86030,FIRE,Eastern Region,30/04/1986,0,0,0
84077,FIRE,Central Region,16/04/1984,0,0,0
83155,THUNDERSTORM,Eastern Region,10/10/1983,0,0,0
84223,FLOOD,Mid-Western Region,03/08/1989,0,0,0
86029,FIRE,Far Western Region,30/04/1986,0,0,0
83154,THUNDERSTORM,Western Region,16/09/1983,0,0,0
84076,FIRE,Central Region,16/04/1984,0,0,0
86028,STRONG WIND,Eastern Region,20/04/1986,0,0,0
84075,FIRE,Central Region,16/04/1984,0,0,0
88015,FIRE,Eastern Region,16/03/1988,0,0,0
83153,THUNDERSTORM,Western Region,09/10/1983,0,0,0
84074,FIRE,Central Region,16/04/1984,0,0,0
83152,EPIDEMIC,Eastern Region,05/10/1983,0,3,0
86027,FIRE,Mid-Western Region,25/04/1986,0,0,0
84222,FLOOD,Eastern Region,01/08/1984,0,0,0
84073,FIRE,Central Region,16/04/1984,0,0,0
84221,FLOOD,Eastern Region,01/08/1984,0,73,0
88014,FIRE,Western Region,16/03/1988,0,0,0
84072,FIRE,Central Region,16/04/1984,0,0,0
86026,FIRE,Eastern Region,22/04/1986,0,146,0
83152,EPIDEMIC,Eastern Region,05/10/1983,0,3,0
88013,STORM,Central Region,18/03/1988,0,0,0
84071,HAIL STORM,Central Region,08/04/1984,0,0,0
83151,LANDSLIDE,Mid-Western Region,03/09/1983,0,0,0
86025,FIRE,Western Region,29/03/1986,0,0,0
84220,FLOOD,Eastern Region,01/08/1984,0,0,0
84219,FLOOD,Eastern Region,01/08/1984,0,90,0
86024,FIRE,Western Region,31/03/1986,0,0,0
84070,FIRE,Eastern Region,16/04/1984,0,0,0
83150,EPIDEMIC,Far Western Region,03/10/1983,0,0,0
84218,FLOOD,Eastern Region,01/08/1984,0,84,0
86023,FIRE,Western Region,20/04/1986,0,0,0
84069,FIRE,Eastern Region,16/04/1984,0,0,0
83149,FLOOD,Mid-Western Region,20/09/1983,0,0,0
86022,FIRE,Western Region,17/04/1986,0,0,0
84068,FIRE,Western Region,09/04/1984,0,0,0
83148,LANDSLIDE,Mid-Western Region,23/09/1983,0,0,0
86021,FIRE,Eastern Region,16/04/1986,0,308,0
84067,FIRE,Central Region,15/04/1984,0,0,0
83147,LANDSLIDE,Mid-Western Region,23/09/1983,0,0,0
88012,STORM,Central Region,12/03/1988,0,0,0
84216,FLOOD,Mid-Western Region,25/07/1984,0,0,0
84066,EPIDEMIC,Western Region,15/04/1984,0,0,0
83146,FLOOD,Central Region,16/09/1983,0,0,0
84215,FLOOD,Mid-Western Region,25/07/1984,0,0,0
86020,FIRE,Western Region,30/03/1986,0,0,0
84214,FLOOD,Mid-Western Region,25/07/1984,0,134,0
84065,FIRE,Western Region,28/03/1984,0,0,0
88011,STORM,Central Region,12/03/1988,0,0,0
86019,FIRE,Eastern Region,11/04/1986,0,558,0
84064,FIRE,Western Region,26/03/1984,0,0,0
84213,FLOOD,Far Western Region,27/07/1984,0,900,0
86018,FIRE,Central Region,10/04/1986,0,0,0
84212,FLOOD,Mid-Western Region,30/07/1984,0,0,0
88010,STORM,Central Region,12/03/1988,0,0,0
86017,FIRE,Central Region,08/04/1986,0,0,0
86016,FIRE,Central Region,08/04/1986,0,75,0
84063,FIRE,Western Region,09/04/1984,0,0,0
84211,FLOOD,Mid-Western Region,23/07/1984,0,0,0
84062,FIRE,Western Region,09/04/1984,0,0,0
86015,FIRE,Central Region,27/03/1986,0,0,0
84210,FLOOD,Mid-Western Region,23/07/1984,0,0,0
84061,FIRE,Western Region,09/04/1984,0,0,0
88009,STORM,Central Region,12/03/1988,0,0,0
86014,FIRE,Eastern Region,28/03/1986,0,695,0
84209,FLOOD,Mid-Western Region,17/07/1984,0,0,0
84060,FIRE,Western Region,09/04/1984,0,0,0
88008,THUNDERSTORM,Central Region,12/03/1988,0,0,0
84059,STRONG WIND,Western Region,09/04/1984,0,0,0
86013,FIRE,Central Region,28/03/1986,0,666,0
84208,FLOOD,Western Region,23/07/1984,0,0,0
88007,THUNDERSTORM,Central Region,12/03/1988,0,0,0
84058,STRONG WIND,Western Region,09/04/1984,0,0,0
86012,FIRE,Central Region,25/03/1986,0,476,0
84207,FLOOD,Central Region,25/07/1984,0,0,0
84057,STRONG WIND,Western Region,09/04/1984,0,0,0
84206,FLOOD,Central Region,23/07/1984,0,0,0
86011,FIRE,Central Region,27/03/1986,0,0,0
84053,FIRE,Central Region,08/04/1984,0,890,0
84056,STRONG WIND,Western Region,26/03/1984,0,0,0
88006,AVALANCHE,Western Region,22/02/1988,0,0,0
86010,FIRE,Central Region,23/03/1986,0,0,0
84205,FLOOD,Central Region,25/07/1984,0,0,0
86009,FIRE,Central Region,21/03/1986,0,0,0
84204,FLOOD,Eastern Region,27/07/1984,0,0,0
84055,STRONG WIND,Western Region,26/03/1984,0,0,0
86008,STRUCT.COLLAPSE,Far Western Region,19/03/1986,0,0,0
84203,FLOOD,Eastern Region,22/07/1984,0,0,0
84054,FIRE,Eastern Region,08/04/1984,0,100,0
88005,THUNDERSTORM,Central Region,12/03/1988,0,0,0
86008,FIRE,Central Region,03/03/1986,0,0,0
84202,LANDSLIDE,Western Region,23/07/1984,0,0,0
86007,FIRE,Central Region,18/02/1986,0,0,0
84201,FLOOD,Mid-Western Region,26/07/1984,0,0,0
86006,FIRE,Central Region,11/02/1986,0,0,0
84200,LANDSLIDE,Western Region,25/07/1984,0,0,0
84052,EPIDEMIC,Central Region,07/04/1984,0,0,0
88004,PANIC,Central Region,12/03/1988,0,0,0
86005,FIRE,Western Region,05/02/1986,0,0,0
84199,FLOOD,Far Western Region,21/07/1984,0,20,0
86004,FIRE,Eastern Region,30/01/1986,0,0,0
84051,STRONG WIND,Mid-Western Region,26/03/1984,0,0,0
88003,STORM,Central Region,12/03/1988,0,0,0
86003,FIRE,Central Region,30/01/1986,0,0,0
84198,FLOOD,Far Western Region,20/07/1984,0,722,0
86002,FIRE,Western Region,14/01/1986,0,34,0
86001,HAIL STORM,Central Region,12/01/1986,0,0,0
84197,FLOOD,Mid-Western Region,20/07/1984,0,0,0
88002,FIRE,Western Region,26/02/1988,0,0,0
88001,PLAGUE,Central Region,06/02/1988,0,0,0
84196,FLOOD,Eastern Region,20/07/1984,0,0,0
91015,FIRE,Western Region,06/02/1991,0,0,0
84195,FLOOD,Central Region,20/07/1984,0,0,0
91014,FIRE,Central Region,02/02/1991,0,0,0
84050,EXPLOSION,Central Region,04/04/1984,0,0,0
83145,LANDSLIDE,Far Western Region,23/09/1983,0,0,0
84194,LANDSLIDE,Central Region,05/07/1984,0,0,0
91013,FIRE,Central Region,03/02/1991,0,0,0
84049,EPIDEMIC,Central Region,04/04/1984,0,0,0
91012,FIRE,Central Region,01/02/1991,0,0,0
83144,LANDSLIDE,Eastern Region,22/09/1983,0,56,0
84193,LANDSLIDE,Eastern Region,12/07/1984,0,0,0
84048,EPIDEMIC,Central Region,04/04/1984,0,0,0
91011,FIRE,Central Region,25/01/1991,0,0,0
84192,FLOOD,Mid-Western Region,23/07/1984,0,0,0
83143,LANDSLIDE,Eastern Region,16/09/1983,0,0,0
91010,FIRE,Central Region,31/01/1991,0,50,0
84047,FIRE,Central Region,02/04/1984,0,0,0
91009,BOAT CAPSIZE,Central Region,31/01/1991,0,3,0
84046,FIRE,Central Region,02/04/1984,0,0,0
84191,THUNDERSTORM,Eastern Region,21/07/1984,0,0,0
83142,FLOOD,Eastern Region,04/09/1983,0,0,0
91008,SNOW STORM,Eastern Region,19/01/1991,0,0,0
84190,FIRE,Eastern Region,20/07/1984,0,0,0
84045,FIRE,Eastern Region,01/04/1984,0,0,0
91007,FIRE,Eastern Region,24/01/1991,0,0,0
84189,FLOOD,Eastern Region,15/07/1984,0,0,0
83141,FLOOD,Eastern Region,13/09/1983,0,0,0
84044,FIRE,Eastern Region,01/04/1984,0,0,0
91006,FIRE,Eastern Region,14/01/1991,0,0,0
84188,FLOOD,Eastern Region,14/07/1984,0,0,0
83140,FLOOD,Far Western Region,18/10/1983,0,0,0
84043,FIRE,Eastern Region,27/03/1984,0,0,0
91005,EXPLOSION,Eastern Region,24/01/1991,0,0,0
84042,FIRE,Eastern Region,27/03/1984,0,0,0
83139,LANDSLIDE,Far Western Region,14/09/1983,0,0,0
84041,FIRE,Eastern Region,27/03/1984,0,0,0
91004,FIRE,Eastern Region,14/01/1991,0,0,0
84187,LANDSLIDE,Western Region,10/07/1984,0,0,0
84040,AVALANCHE,Eastern Region,27/03/1984,0,0,0
91003,FIRE,Central Region,11/01/1991,0,0,0
83186,RAINS,Central Region,29/06/1984,0,0,0
83137,LANDSLIDE,Far Western Region,14/09/1983,0,0,0
83185,FLOOD,Mid-Western Region,22/06/1983,0,0,0
83136,LANDSLIDE,Far Western Region,14/09/1983,0,0,0
91002,FIRE,Central Region,03/01/1991,0,0,0
83135,LANDSLIDE,Far Western Region,14/09/1983,0,280,0
91001,FIRE,Central Region,02/01/1991,0,0,0
84184,EPIDEMIC,Far Western Region,27/06/1984,0,0,0
84039,EPIDEMIC,Western Region,27/03/1984,0,0,0
83134,LANDSLIDE,Far Western Region,14/09/1983,0,0,0
84038,EPIDEMIC,Western Region,27/03/1984,0,0,0
84183,EPIDEMIC,Far Western Region,20/06/1984,0,90,0
84182,EPIDEMIC,Central Region,30/06/1984,0,0,0
83133,LANDSLIDE,Far Western Region,11/09/1983,0,0,0
84037,EPIDEMIC,Mid-Western Region,26/03/1984,0,0,0
84036,EPIDEMIC,Mid-Western Region,26/03/1984,0,0,0
82070,STRONG WIND,Mid-Western Region,23/06/1982,0,0,0
84035,EPIDEMIC,Mid-Western Region,26/03/1984,0,0,0
83132,EPIDEMIC,Eastern Region,09/09/1983,0,50,0
82069,EPIDEMIC,Mid-Western Region,20/06/1982,0,1,0
82068,EPIDEMIC,Mid-Western Region,09/06/1982,0,0,0
83131,EPIDEMIC,Eastern Region,06/09/1983,0,0,0
83081,DROUGHT,Central Region,26/06/1983,0,0,0
84034,FIRE,Central Region,26/03/1984,0,0,0
83130,EPIDEMIC,Eastern Region,06/09/1983,0,0,0
82067,FIRE,Mid-Western Region,05/06/1982,0,0,0
83129,EPIDEMIC,Eastern Region,06/09/1983,0,0,0
83080,FIRE,Western Region,08/06/1983,0,0,0
84033,FIRE,Central Region,25/03/1984,0,0,0
82066,STRONG WIND,Central Region,31/05/1982,0,0,0
83079,EPIDEMIC,Far Western Region,25/06/1983,0,66,0
82065,FIRE,Central Region,30/05/1982,0,83,0
83078,THUNDERSTORM,Eastern Region,14/06/1983,0,0,0
82064,FIRE,Central Region,29/05/1982,0,0,0
83077,STRONG WIND,Eastern Region,08/06/1983,0,0,0
83126,LANDSLIDE,Central Region,04/08/1983,0,0,0
82063,HAIL STORM,Mid-Western Region,22/05/1982,0,0,0
83127,BOAT CAPSIZE,Eastern Region,05/09/1983,0,0,0
83075,EPIDEMIC,Central Region,04/06/1983,0,0,0
83076,FLOOD,Eastern Region,17/06/1983,0,0,0
82062,FIRE,Western Region,22/05/1982,0,0,0
82163,HAIL STORM,Western Region,01/11/1982,0,0,0
83074,FIRE,Central Region,28/05/1983,0,78,0
82162,HAIL STORM,Western Region,01/11/1982,0,0,0
84032,FIRE,Central Region,24/03/1984,0,0,0
83073,HAIL STORM,Central Region,04/05/1983,0,0,0
82061,FIRE,Central Region,09/05/1982,0,264,0
83072,EPIDEMIC,Eastern Region,21/05/1983,0,0,0
84031,FIRE,Central Region,24/03/1984,0,0,0
83071,FIRE,Central Region,15/05/1983,0,0,0
84030,FIRE,Western Region,23/03/1984,0,0,0
82161,HAIL STORM,Western Region,01/11/1982,0,0,0
82060,FIRE,Mid-Western Region,03/05/1982,0,0,0
83070,THUNDERSTORM,Eastern Region,17/05/1983,0,0,0
83069,FLOOD,Central Region,15/05/1983,0,0,0
84029,FIRE,Central Region,23/03/1984,0,0,0
83068,EPIDEMIC,Eastern Region,14/05/1983,0,0,0
82160,EPIDEMIC,Western Region,21/10/1982,0,57,0
82059,FIRE,Central Region,09/05/1982,0,94,0
82058,HAIL STORM,Western Region,06/05/1982,0,0,0
83067,EPIDEMIC,Eastern Region,11/05/1983,0,17,0
83066,FLOOD,Central Region,09/05/1983,0,0,0
82057,HAIL STORM,Western Region,06/05/1982,0,0,0
84028,FIRE,Central Region,23/03/1984,0,0,0
82159,AVALANCHE,Western Region,18/10/1982,0,0,0
82158,EPIDEMIC,Mid-Western Region,20/10/1982,0,17,0
84027,EPIDEMIC,Central Region,21/03/1984,0,3,0
83065,EPIDEMIC,Western Region,09/05/1983,0,4,0
84026,LANDSLIDE,Central Region,15/03/1984,0,0,0
82157,AVALANCHE,Western Region,26/09/1982,0,0,0
82056,HAIL STORM,Western Region,06/05/1982,0,0,0
83125,FLOOD,Eastern Region,28/08/1983,0,0,0
