Serial,Event,&quot;Ostan&quot;,Date (YMD),Directly affected,Indirectly Affected,Losses $USD
8862s,ACCIDENT,Azarbayejan Gharbi,29/03/2001,0,0,0
8861s,ACCIDENT,Azarbayejan Sharghi,29/04/2001,0,0,0
8860s,ACCIDENT,Tehran,29/04/2001,0,0,0
8859s,ACCIDENT,Lorestan,02/05/2001,0,0,0
8858s,ACCIDENT,Tehran,03/05/2001,0,0,0
8857s,THUNDER STORM,Khuzestan,05/05/2001,0,0,0
8856s,ACCIDENT,Azarbayejan Gharbi,05/05/2001,0,0,0
8855s,ACCIDENT,Hormozgan,30/04/2001,0,0,0
8848a,EARTHQUAKE,Azarbayejan Sharghi,22/10/2001,0,0,0
8851k,ACCIDENT,Semnan,19/08/1998,0,0,0
8849s,ACCIDENT,Khuzestan,23/04/2001,0,0,0
8847k,ACCIDENT,Esfahan,20/08/1998,0,0,0
8848b,ACCIDENT,Tehran,26/06/1996,0,0,0
8845s,ACCIDENT,Lorestan,24/04/2001,0,0,0
8845b,ACCIDENT,Fars,26/06/1996,0,0,0
8839k,FIRE,Tehran,30/05/1998,0,0,0
8837a,EARTHQUAKE,Lorestan,17/10/2001,0,0,0
8843s,FIRE,Tehran,09/05/2001,0,0,0
8842b,ACCIDENT,Kordestan,24/06/1996,0,0,0
8840s,ACCIDENT,Lorestan,16/05/2001,0,0,0
8841B,ACCIDENT,Tehran,23/06/1996,0,0,0
8837b,ACCIDENT,Tehran,20/06/1996,0,0,0
8839s,EXPLOSION,Alborz,17/05/2001,0,0,0
8833s,ACCIDENT,Esfahan,21/08/1994,0,0,0
8835k,FIRE,Ilam,31/05/1998,0,0,0
8834a,EARTHQUAKE,Ardebil,16/10/2001,0,0,0
8834b,ACCIDENT,Khorasan razavi,19/06/1996,0,0,0
8833k,FIRE,Bushehr,03/06/1998,0,0,0
8828b,ACCIDENT,Khorasan razavi,16/06/1996,0,0,0
8827k,ACCIDENT,Azarbayejan Sharghi,06/06/1998,0,0,0
8829s,FIRE,Tehran,13/05/2001,0,0,0
8827k,ACCIDENT,Azarbayejan Sharghi,06/06/1998,0,0,0
8814a,EARTHQUAKE,Gilan,11/10/2001,0,0,0
8825s,ACCIDENT,Khorasan razavi,15/05/2001,0,0,0
8826b,ACCIDENT,Tehran,16/06/1996,0,0,0
8824k,FIRE,Fars,28/05/1998,0,0,0
8824b,ACCIDENT,Tehran,13/06/1996,0,0,0
8822s,ACCIDENT,Semnan,15/05/2001,0,0,0
8821k,ACCIDENT,Yazd,22/05/1998,0,0,0
8821b,FIRE,Fars,13/06/1996,0,0,0
8817s,ACCIDENT,Hamedan,28/04/2001,0,0,0
8819b,ACCIDENT,Tehran,06/06/1996,0,0,0
8812k,ACCIDENT,Tehran,23/05/1998,0,0,0
8818b,ACCIDENT,Khorasan razavi,06/06/1996,0,0,0
8817b,ACCIDENT,Azarbayejan Gharbi,06/06/1996,0,38,0
8814s,EXPLOSION,Zanjan,28/04/2001,0,0,0
8815b,ACCIDENT,Lorestan,06/06/1996,0,0,0
8814b,ACCIDENT,Ghom,01/06/1996,0,0,0
8810b,ACCIDENT,Semnan,30/05/1996,0,0,0
8806a,EARTHQUAKE,Khorasan jonubi,10/10/2001,0,0,0
8807k,THUNDER STORM,Hamedan,23/05/1998,0,0,0
8809s,EXPLOSION,Tehran,28/02/2001,0,0,0
8808b,ACCIDENT,Ardebil,18/05/1996,0,0,0
8805s,ACCIDENT,Khorasan razavi,14/02/2001,0,0,0
8806b,ACCIDENT,Markazi,16/05/1996,0,0,0
8800k,LANDSLIDE,Mazandaran,23/05/1998,0,0,0
8805b,EXPLOSION,Tehran,10/05/1996,0,0,0
8803b,ACCIDENT,Bushehr,09/05/1996,0,0,0
8803s,ACCIDENT,Markazi,18/02/2001,0,0,0
8802s,LEAK,Tehran,23/01/2001,0,0,0
8801s,FIRE,Gilan,04/02/2001,0,0,0
8799s,OTHER,Ardebil,30/01/2001,0,0,0
8798,ACCIDENT,Tehran,19/05/1998,0,0,0
8797s,ACCIDENT,Mazandaran,04/02/2001,0,0,0
8795k,ACCIDENT,Tehran,19/05/1998,0,0,0
8796s,ACCIDENT,Tehran,08/01/2001,0,0,0
8795s,ACCIDENT,Gilan,10/01/2001,0,0,0
8794s,ACCIDENT,Gilan,11/01/2001,0,0,0
8793s,ACCIDENT,Kerman,09/04/2000,0,0,0
8792s,ACCIDENT,Semnan,02/04/2000,0,0,0
8791s,ACCIDENT,Semnan,03/04/2000,0,0,0
8790s,ACCIDENT,Fars,02/03/2001,0,0,0
8789s,ACCIDENT,Tehran,07/03/2001,0,0,0
8788s,ACCIDENT,Khuzestan,04/03/2001,0,0,0
8787s,FIRE,Tehran,09/03/2001,0,0,0
8786s,LANDSLIDE,Ilam,09/03/2001,0,0,0
8785s,FIRE,Gilan,18/02/2001,0,0,0
8784s,FIRE,Tehran,28/02/2001,0,0,0
8783s,FIRE,Mazandaran,16/04/2000,0,0,0
8782s,ACCIDENT,Sistan Va Baluchestan,17/04/2000,0,0,0
8781s,ACCIDENT,Qazvin,09/04/2000,0,0,0
8780s,ACCIDENT,Ilam,09/04/2000,0,0,0
8779s,EXPLOSION,Tehran,23/04/2000,0,0,0
8778s,ACCIDENT,Khorasan Shomali,13/04/2000,0,0,0
8777s,EXPLOSION,Tehran,13/04/2000,0,0,0
8776s,FIRE,Gilan,04/04/2000,0,0,0
8775s,ACCIDENT,Esfahan,23/03/2000,0,0,0
8774s,DROUGHT,Khorasan razavi,13/04/2000,0,0,0
8773s,FLOOD,Khorasan razavi,13/04/2002,0,0,0
8772s,DROUGHT,Khuzestan,13/04/2000,0,0,0
8771s,DROUGHT,Sistan Va Baluchestan,13/04/2000,0,0,0
8770s,DROUGHT,Sistan Va Baluchestan,13/04/2000,0,0,0
8769s,EARTHQUAKE,Khorasan razavi,13/04/2000,0,0,0
8768s,EARTHQUAKE,Khorasan razavi,11/04/2002,0,0,0
8767s,DROUGHT,Azarbayejan Sharghi,08/07/1999,0,0,0
8764s,EARTHQUAKE,Khorasan razavi,24/09/1988,0,0,0
8764b,ACCIDENT,Tehran,09/05/1996,0,0,0
8762k,ACCIDENT,Khuzestan,19/05/1998,0,0,0
8757s,EARTHQUAKE,Semnan,28/09/1988,0,0,0
8761b,ACCIDENT,Hamedan,08/05/1996,0,40,0
8758k,FIRE,Golestan,23/05/1998,0,0,0
8759b,ACCIDENT,Golestan,06/05/1996,0,0,0
8733a,EARTHQUAKE,Khorasan jonubi,21/08/2001,0,0,0
8755b,ACCIDENT,Golestan,04/05/1996,0,0,0
8755k,ACCIDENT,Lorestan,17/05/1998,0,0,0
8756s,EARTHQUAKE,Fars,04/10/1988,0,0,0
8753s,EARTHQUAKE,Yazd,06/10/1988,0,0,0
8752k,FIRE,Ilam,07/05/1998,0,0,0
8753b,ACCIDENT,Yazd,28/04/1996,0,0,0
8752b,ACCIDENT,Esfahan,27/04/1996,0,0,0
8751b,ACCIDENT,Tehran,21/04/1996,0,0,0
8748b,ACCIDENT,Kerman,21/04/1996,0,0,0
